conv_id,emotion,kor_emotion,context,kor_context,factor
hit:3906_conv:7812,grateful,고마워하는,I was thankful when my grandmother gave me money for graduation. It was sweet,할머니가 졸업비를 주셨을 때 고마웠다. 달콤했다,할머니가 졸업비를 주셨을
hit:3919_conv:7839,excited,흥분한,I can't wait for the release of the new Super Smash Brothers game.,새로운 슈퍼 스마시 브라더스 게임이 출시되기를 기다릴 수 없다.,슈퍼 스마시 브라더스 게임이 출시되기를
hit:3921_conv:7843,disappointed,실망한,I was sad when my team lost last week. I wanted them to win so much,지난 주에 우리 팀이 졌을 때 슬펐습니다. 나는 그들이 너무 이기기를 바랐다.,우리 팀이 졌을 때
hit:3926_conv:7852,disappointed,실망한,My daughter stole liquor from my cabinent,내 딸이 내 캐빈에서 술을 훔쳤어,내 딸이###술을 훔쳤어
hit:3927_conv:7854,joyful,즐거운,I've been with my wife for 13 years.,나는 아내와 13년 동안 함께 있었다,나는 아내와 13년 동안 함께 있었다
hit:3931_conv:7862,anticipating,기대하는,There is a new video game that I really want to get coming out in November. I can't wait for it to be released!,11월에 정말 출시하고 싶은 새로운 비디오 게임이 있습니다. 나는 그것이 출시되기를 기다릴 수 없습니다!,새로운 비디오 게임이
hit:3942_conv:7885,embarrassed,당황스러운,I buy certain foods that m kids don't like just so I dont have to share. Thats terrible,아이들이 좋아하지 않는 특정 음식을 사서 나눠 먹지 않아도 된다. 그거 끔찍해,아이들이 좋아하지 않는 특정 음식을 사서 나눠 먹지 않아도
hit:3943_conv:7887,sentimental,감상적인,I keep everything my kids make. I am such a sao,나는 아이들이 만드는 모든 것을 보관한다 나는 그렇게 멋지다,아이들이 만드는 모든 것을
hit:3949_conv:7898,angry,화난,I can't believe my landlord has fixed my stove yet,집주인이 아직 난로를 고쳤다고 믿을 수가 없다,아직 난로를 고쳤다고
hit:3950_conv:7900,angry,화난,My friend was really rude to me. I'm so upset!,내 친구는 나에게 정말 무례했다 너무 화가 났어!,내 친구는 나에게 정말 무례했다
hit:3953_conv:7907,disappointed,실망한,I was so hurt when my aunt passed away. No one expected it,고모님이 돌아가셨을 때 나는 너무 아팠다 아무도 예상하지 못했다,고모님이 돌아가셨을 때
hit:3959_conv:7918,angry,화난,I was agitated when my brother canceled plans on me tonight. I was looking forward to going out,오늘 밤 형이 나에 대한 계획을 취소하자 나는 짜증이 났다 나는 외출을 기대하고 있었다,오늘 밤 형이 나에 대한 계획을 취소하자
hit:3966_conv:7933,angry,화난,My son just wasted my soda all over his school papers. I am so upset,내 아들은 학교 종이에 내 음료수를 낭비했습니다. 너무 속상해,내 아들은 학교 종이에 내 음료수를 낭비했습니다.
hit:3987_conv:7974,sentimental,감상적인,"I saw an ad for Disneyland and I remembered the first time I had ever been there. I was just a little kid, but I loved it",디즈니랜드 광고를 봤는데 처음 거기 다녀온 기억이 났다. 나는 그저 어린 아이였지만 그것을 좋아했다,디즈니랜드 광고를 봤는데
hit:3995_conv:7991,angry,화난,I'm getting a cold sore on my lip right before my big job interview!,중요한 면접을 앞두고 입술에 구순포진이 생겨요!,입술에 구순포진이 생겨요
hit:4000_conv:8000,afraid,두려워하는,"I was home alone and heard what sounded like scratching underneath the floor. I was worried an animal was under the house, and that it might be able to get into the house, and that it might be something dangerous.","혼자 집에 있었는데 바닥 밑에서 긁는 소리가 들렸다. 집 밑에 동물이 있는 것을 걱정했고, 집에 들어갈 수 있을지도 모르고, 위험한 것이 있을 수도 있다는 생각이 들었다.",바닥 밑에서 긁는 소리가 들렸다
hit:4008_conv:8017,surprised,놀란,For my last birthday I told my husband I didn't want a gift but he got me a laptop... I was very happy!,내 마지막 생일에 나는 남편에게 선물을 원하지 않는다고 말했지만 그는 나에게 노트북을 주었다. 나는 매우 행복했다!,그는 나에게 노트북을 주었다.
hit:4010_conv:8020,angry,화난,Someone slammed into my car and totaled it while it was parked.  I am so mad because I didn't have insurance on it yet since I just bought it. The worst timing ever!,주차되어 있는 동안 누군가 내 차를 들이받았습니다. 보험을 산지 얼마 되지 않아서 너무 화가 납니다. 최악의 타이밍!,누군가 내 차를 들이받았습니다.
hit:4015_conv:8031,content,만족하는,"I barley graduated and got a job in the bank. Also, my dream girl told me she been wanting to go out with me.",나는 보리를 졸업하고 은행에서 일자리를 얻었다 그리고 꿈꾸는 소녀가 나와 데이트하고 싶다고 말했다.,꿈꾸는 소녀가 나와 데이트하고 싶다고 말했다
hit:4023_conv:8046,angry,화난,My boss just informed me that I will be getting a bunch of unfinished work from a coworker that was promoted.  I am so mad that I have to do my stuff and someone elses incomplete work!,내 상사는 내가 승진한 동료로부터 미완성 작업을 잔뜩 받게 될 것이라고 방금 나에게 알렸다. 나는 내 일과 다른 사람의 불완전한 일을 해야 하는 것이 너무 화가 난다!,승진한 동료로부터 미완성 작업을 잔뜩 받게 될 것이라고
hit:4027_conv:8054,sentimental,감상적인,I remember when life was so simple. There were no cell phones or Internet. People had to talk to each other. Those were the good old days.,인생이 그렇게 단순했을 때를 기억합니다. 휴대폰도 인터넷도 없었다. 사람들은 서로 이야기해야 했습니다. 좋은 옛날들이었다.,인생이 그렇게 단순했을 때를
hit:4034_conv:8068,sad,슬픈,My pet ferret Fuzzy died recently. I was devastated. Me and Fuzzy go way back.,내 애완동물 페리트 푸지가 최근 사망했다 나는 참혹했다 나와 후지는 멀리 돌아간다,내 애완동물 페리트 푸지가 최근 사망했다
hit:4037_conv:8074,lonely,외로운,I just moved to a new city. I do not know anyone here and there is nothing to do.,나는 방금 새로운 도시로 이사했다 여기 아무도 모르고 할 일이 없다.,아무도 모르고 할 일이 없다.
hit:4037_conv:8075,angry,화난,I cant believe someone let my dog out of the yard while I was at work.,일하는 동안 누군가가 내 개를 마당에서 내버려두었다고 믿을 수 없다.,누군가가 내 개를 마당에서 내버려두었다고
hit:4039_conv:8079,afraid,두려워하는,There was a time when my family got lost in the middle of nowhere at night.,한밤중에 우리 가족이 길을 잃은 때가 있었습니다.,길을 잃은 때가
hit:4045_conv:8091,prepared,준비된,"I studied really hard for my exam, and I think I'll do well. I put weeks of work into it, so I am pretty sure I know the material","나는 시험을 위해 정말 열심히 공부했고, 잘 할 것이라고 생각한다. 나는 몇 주 동안 작업을 했기 때문에 재료를 알고 있다고 확신합니다.",시험을 위해 정말 열심히 공부했고
hit:4049_conv:8098,excited,흥분한,My boyfriend surprised me with flowers today.,남자친구가 오늘 꽃으로 나를 놀라게 했다,남자친구가 오늘 꽃으로
hit:4055_conv:8110,afraid,두려워하는,"I was in a situation where I was standing outside with a group of friends. Out of nowhere, gang members showed up and pointed a gun at us. This was alarming to say the least.",나는 친구들과 함께 밖에 서 있는 상황이었습니다. 갑자기 갱단원들이 나타나 우리에게 총을 겨누었다. 이것은 말 그대로 두려운 일이었습니다.,갱단원들이 나타나 우리에게 총을 겨누었다.
hit:4057_conv:8114,excited,흥분한,I'm turning 21 in three days!,3일 후면 21살이 된다!,21살이
hit:4063_conv:8127,angry,화난,This really rude customer yelled at me at my workplace.,이 고객은 내 직장에서 나를 향해 정말 무례하게 소리쳤다,이 고객은 내 직장에서 나를 향해 정말 무례하게 소리쳤다
hit:4069_conv:8139,proud,자랑스러운,My daughter is graduating from medical school.,내 딸은 의대를 졸업하고 있다,내 딸은 의대를 졸업하고 있다
hit:4084_conv:8168,sentimental,감상적인,My father is giving me a watch that has been passed down for 3 generations.  It really means a lot to him so I am too.,3대째 이어져 온 시계를 아버지께서 선물로 주신다. 그에게 정말 큰 의미가 있어서 나도 마찬가지다.,3대째 이어져 온 시계를
hit:4088_conv:8176,disappointed,실망한,My high school friends decided to gather and have dinner together. They did not even bother to invite me,고등학교 친구들이 모여 저녁을 함께 하기로 했다. 그들은 나를 초대하는 것조차 신경 쓰지 않았다,그들은 나를 초대하는 것조차 신경 쓰지 않았다
hit:4091_conv:8183,sad,슬픈,I got locked out of my house today and couldn't shower despite being really sweaty.,나는 오늘 집에 갇혔고 땀을 많이 흘렸음에도 샤워를 할 수 없었다.,샤워를 할 수 없었다.
hit:4094_conv:8188,impressed,감명받은,My son stayed over my friends out. She said he was so well behaved. I was surprised because I spoiled him terribly.,우리 아들은 친구들 곁에 있었다 그녀는 그가 너무 잘 행동했다고 말했다 나는 그를 심하게 망쳤기 때문에 놀랐다,그를 심하게 망쳤기 때문에
hit:4098_conv:8197,surprised,놀란,My friends randomly stopped by to check on me as I had been feeling bad. I have such good friends!,내 기분이 나쁠 때 내 친구들은 무작위로 나를 확인하기 위해 들렀다. 이런 좋은 친구들이 있어요!,무작위로 나를 확인하기 위해 들렀다.
hit:4102_conv:8205,afraid,두려워하는,My husband wants to take a job in another state. I am just not sure that it's a good idea to uproot the kids like that right now.,남편은 다른 주에서 일을 하고 싶어한다 지금 당장 아이들을 그렇게 따돌리는 것이 좋은 아이디어인지 확신하지 못할 뿐이다.,아이들을 그렇게 따돌리는 것이
hit:4114_conv:8228,excited,흥분한,I am going to visit my best friend next month. I haven't seen her in 4 years.,다음 달에 가장 친한 친구를 만나러 갑니다. 나는 4년 동안 그녀를 보지 못했다.,가장 친한 친구를 만나러
hit:4118_conv:8236,caring,돌보는,"I feel very protective of the new dog I got in. She was very abused and is just a puppy! She is so docile, and was so starved, I can't help but feel extra protective of her.",나는 내가 데려온 새로운 개를 매우 보호하고 있다고 느낍니다. 그녀는 매우 학대를 받았고 그저 강아지일 뿐입니다! 그녀는 너무 유순하고 너무 굶주려 있어서 그녀를 더욱 보호하고 있다는 느낌을 지울 수 없습니다.,새로운 개를
hit:4119_conv:8239,content,만족하는,Resting in my bed in the morning is a great feeling.,아침에 침대에서 쉬는 게 기분이 좋다.,아침에 침대에서 쉬는 게
