conv_id,emotion,kor_emotion,context,kor_context,factor
hit:3967_conv:7934,joyful,즐거운,I was very happy when my friend invited me over tonight. It had been awhile,친구가 오늘 밤 저를 초대했을 때 정말 행복했습니다. 오랜만이었다,친구가 오늘 밤 저를 초대했을 때
hit:3968_conv:7937,anticipating,기대하는,"a few weeks ago, my friend threw a birthday party and invited all my friends. i hadn't seen my any of them in awhile and had been kind of lonely.  for a week straight, i was so excited about the party that it was all i could think about","몇 주 전에 내 친구가 생일 파티를 열고 친구들을 모두 초대했습니다. 나는 한동안 그들 중 누구도 보지 못했고 외로웠다. 일주일 연속으로, 나는 파티에 대해 너무 흥분해서 내가 생각할 수 있는 전부였습니다.",생일 파티를 열고 친구들을 모두 초대했습니다.
hit:3969_conv:7938,proud,자랑스러운,My daughter got straight As all year! She's so smart!,내 딸은 일 년 내내 똑바로 지냈어! 그녀는 정말 똑똑해!,내 딸은 일 년 내내 똑바로 지냈어!
hit:3969_conv:7939,excited,흥분한,I am so excited for my next birthday. Im turning 35,다음 생일이 너무 기대됩니다. 나는 35세가 된다,다음 생일이
hit:3970_conv:7940,afraid,두려워하는,So I was coming home last night.. kinda late.  It was really dark and then a duck scared me to death.,그래서 어젯밤에 집에 오고 있었는데.. 좀 늦었어요. 그것은 정말로 어두웠고 오리가 나를 겁에 질리게 했습니다.,오리가
hit:3970_conv:7941,impressed,감명받은,I was really impressed with this book I read. The author is a genius.,내가 읽은 이 책에 정말 감동을 받았다 저자는 천재다,내가 읽은 이 책에
hit:3972_conv:7944,disappointed,실망한,"My out-of-town relatives are visiting, and there was on relative whom I really enjoy speaking with, that I didn't get to hang out with much while they were here. I won't get to seem them for a while, so it kind of stinks we didn't make the most of our time this weekend.",시외에 있는 친척들이 방문하고 있는데 제가 정말 즐겁게 이야기하는 친척이 있었는데 그곳에 있는 동안에는 많이 어울리지 못했습니다. 나는 한동안 그들을 볼 수 없을 것이므로 이번 주말에 우리가 시간을 최대한 활용하지 못한 것 같습니다.,제가 정말 즐겁게 이야기하는 친척이###많이 어울리지 못했습니다.
hit:3972_conv:7945,confident,확신하는,I just knew I was going to get this job. I prepared well for it,나는 이 일자리를 얻을 줄 알았을 뿐이다 그것을 잘 준비했다,일자리를 얻을 줄 알았을
hit:3973_conv:7947,disgusted,역겨운,While hiking I found a dead deer with maggots eating on it.,하이킹을 하는 동안 구더기가 먹고 있는 죽은 사슴을 발견했습니다.,구더기가 먹고 있는 죽은 사슴을
hit:3974_conv:7948,caring,돌보는,I took care of my sick cat over the weekend. I just cared for him as much as I could,나는 주말에 아픈 고양이를 돌보았다. 나는 내가 할 수 있는 만큼만 그를 돌보았다,아픈 고양이를 돌보았다
hit:3974_conv:7949,prepared,준비된,I spent the last month getting ready to go on a trip around the world.,저는 지난 한 달 동안 세계 일주를 떠날 준비를 하며 보냈습니다.,세계 일주를 떠날
hit:3975_conv:7950,sentimental,감상적인,"Looking at pictures of a recent vacation I took with my girlfriend to the Colorado Mountains. It stinks because we're long distance, so not only do I have to be sad about the vacation being over, but also sad about being far apart again. But at least seeing the pictures brings back great memories.",최근에 여자친구와 함께 콜로라도 산맥에 간 휴가 사진을 보고 있습니다. 거리가 멀기 때문에 냄새가 나는데 휴가가 끝나서 아쉬울 뿐만 아니라 다시 멀어져가는 것도 아쉬워요. 그러나 적어도 사진을 보면 좋은 추억이 떠오릅니다.,여자친구와 함께 콜로라도 산맥에 간 휴가 사진을
hit:3975_conv:7951,disgusted,역겨운,I tried escargot this summer on a cruise. I don't know why but I will never have it again,나는 이번 여름에 크루즈에서 에스카르고를 시험해 보았다. 이유는 모르겠는데 다시는 안먹을듯,에스카르고를
hit:3976_conv:7952,sad,슬픈,My daughter is graduating middle school this year. I have always been stressed about her going to high school,제 딸이 올해 중학교를 졸업합니다. 나는 그녀가 고등학교에 가는 것에 대해 항상 스트레스를 받았다.,제 딸이###고등학교에 가는 것에
hit:3976_conv:7953,angry,화난,Someone just stole my car.,누군가 내 차를 막 훔쳤다,누군가 내 차를 막 훔쳤다
hit:3977_conv:7955,surprised,놀란,I can;t believe I like the show Power so much. I was never really into shows like that,나는 내가 쇼 Power를 너무 좋아한다는 것을 믿을 수 없다. 나는 그런 쇼에 정말 관심이 없었어,내가 쇼 Power를 너무 좋아한다는 것을
hit:3978_conv:7956,sentimental,감상적인,"I'm taking care of my two nephews this weekend while their parents are out of town, and it's nice to see how the older one takes care of the younger one, despite them just being 7 and 2, respectively. It's awesome to see brothers caring for each other for a change, and it made me feel good about them.","나는 이번 주말에 부모님이 외출 중이신 두 조카를 돌보고 있는데, 각각 7살, 2살인데도 큰 아이가 작은 아이를 돌보는 모습이 보기 좋습니다. 변화를 위해 서로를 돌보는 형제들의 모습이 정말 보기 좋았고 그들에 대해 기분이 좋았습니다.",서로를 돌보는 형제들의 모습이
hit:3979_conv:7958,embarrassed,당황스러운,I canceled on my friend tonight and felt bad. I was just tired,나는 오늘 밤 친구를 취소해서 기분이 안 좋았다 그저 피곤했을 뿐이었다,오늘 밤 친구를 취소해서
hit:3979_conv:7959,sad,슬픈,"My girlfriend and I had an argument this afternoon, while she's about to go away to see relatives for a week. It's kind of a bummer because we don't really communicate that well, especially when it comes to arguments. It usually devolves into us rather not talking instead of trying to fully speak out our issues.","내 여자친구와 나는 오늘 오후 말다툼을 했는데, 그녀가 일주일 동안 친척들을 만나러 가려고 한다. 우리가 그렇게 잘 소통하지 않기 때문에 특히 주장에 관한 것이 아니라 그런 소통이 잘 되지 않아 좀 바람직한 일이다. 보통은 우리 문제를 충분히 말하려는 대신 말하지 않는 것이 아니라 우리에게 빠져든다.",내 여자친구와 나는 오늘 오후 말다툼을 했는데###그녀가 일주일 동안 친척들을 만나러 가려고
hit:3980_conv:7960,anticipating,기대하는,I could not wait for last weekend. We were going to some new breweries,나는 지난 주말을 기다릴 수 없었다 우리는 새로운 양조장에 가고 있었다,새로운 양조장에
hit:3981_conv:7962,jealous,질투하는,My friend bought a new car.,친구가 새 차를 샀다,친구가 새 차를 샀다
hit:3981_conv:7963,sentimental,감상적인,I wish I was 18 again.  Things were so different back then.,다시 18살이었으면 좋겠다. 그 당시 상황은 너무 달랐다,다시 18살이었으면
hit:3983_conv:7967,sad,슬픈,I moved to a different state for my husband's job and left the rest of my fammily behind.,나는 남편의 일을 위해 다른 주로 이사했고 나머지 가족은 남겨두었습니다.,다른 주로 이사했고
hit:3984_conv:7968,lonely,외로운,I moved away from my home town last year and I regret it.,작년에 고향을 떠나 이사를 왔는데 후회가 됩니다.,고향을 떠나 이사를 왔는데
hit:3985_conv:7971,hopeful,희망에 찬,I read this story about climate change. I'm really optomistic that we will solve this problem,나는 기후 변화에 관한 이 이야기를 읽었습니다. 나는 우리가 이 문제를 해결할 것이라고 매우 낙관적입니다.,기후 변화에###우리가 이 문제를 해결할 것이라고
hit:3986_conv:7973,trusting,신뢰하는,I just knew my dad was going to get better. He had the flu but I knew he would get better,아버지가 나을 줄만 알았다. 그는 독감에 걸렸지만 나는 그가 나을 것이라는 것을 알고 있었습니다,그가 나을 것이라는 것을 알고
hit:3988_conv:7976,surprised,놀란,I was shocked when my aunt made my graduation. She lived out of state,이모가 졸업식을 했을 때 나는 충격을 받았다. 그녀는 다른 주에서 살았습니다.,이모가 졸업식을 했을 때
hit:3988_conv:7977,angry,화난,"Somehow a LEGO got stuck under my front-door to my house, and now it helped to crack the frame of the door, and it needs to be replaced. What's worse is I had just gotten done telling my child that they need to make sure they're more responsible with their toys, and to put them in their appropriate places. I'm trying to be patient and not overreact in the situation, but it's hard.",어쩐지 LEGO가 집 앞문 아래에 끼어서 지금은 문틀을 깨는 데 도움이 되었고 교체해야 합니다. 설상가상으로 나는 내 아이에게 장난감에 대해 더 많은 책임을 져야 한다는 것과 장난감을 적절한 장소에 놓을 필요가 있다는 말을 이제 막 끝냈다는 것입니다. 그 상황에서 과민 반응하지 않고 인내심을 가지려고 노력하고 있지만 어렵습니다.,LEGO가 집 앞문 아래에 끼어서 지금은 문틀을 깨는 데 도움이 되었고 교체해야
hit:3989_conv:7978,grateful,고마워하는,"My car broke down recently, now my brother in law helps me get around and I can't thank him enough.","내 차가 최근에 고장 났고, 이제 내 처남이 내가 돌아다니는 것을 도와주는데 나는 그에게 충분히 감사할 수 없습니다.",내 처남이 내가 돌아다니는 것을 도와주는데
hit:3989_conv:7979,disappointed,실망한,My mom lost her battle with cancer.,엄마는 암과의 싸움에서 패했다.,엄마는 암과의 싸움에서 패했다.
hit:3992_conv:7984,hopeful,희망에 찬,"I am waiting to see if I got that new job I applied for. It was a tough competition, so I'm excited to see!",나는 내가 지원한 그 새로운 직업을 얻었는지 보고 싶어. 치열한 경쟁이었기에 기대가 큽니다!,내가 지원한 그 새로운 직업을 얻었는지
hit:3993_conv:7986,sad,슬픈,I have been struggling with a flare up from my Lupus after I had such a long period of feeling good.  Its depressing to be in bed all day and fail your family in what you need to be doing.,그렇게 오랜 기간 기분이 좋았던 후 루푸스로부터 불꽃놀이를 하며 고군분투해왔다. 하루 종일 침대에 누워 있고 해야 할 일에 가족이 실패하는 것이 우울하다.,해야 할 일에 가족이 실패하는 것
hit:3993_conv:7987,afraid,두려워하는,I was so nervous starting my new job. I had no idea what to expect,새로운 일을 시작하면서 너무 떨렸어요. 나는 무엇을 기대해야할지 전혀 몰랐습니다,새로운 일을 시작하면서
hit:3994_conv:7988,embarrassed,당황스러운,"At a office party, I tried to invite a female coworker for a drink. She rejected me in front of everybody. I felt bad.",사무실 파티에서 여자 동료를 초대하여 술을 마시려고 했습니다. 그녀는 모든 사람들 앞에서 나를 거부했습니다. 기분이 나빴다.,그녀는 모든 사람들 앞에서 나를 거부했습니다.
hit:3994_conv:7989,grateful,고마워하는,"I was in line getting fast food today, and the person in front of me paid for my meal! I offered to do the same for the person behind me, even though I always think that's cheesy when I hear about it. But it was still kind of a cool event that happened, as I'm sure it carried on a while.","오늘은 패스트푸드를 사러 줄을 서고 있었는데, 내 앞에 있는 사람이 음식값을 지불했다! 뒷사람에게도 똑같이 해주겠다고 제안했는데, 그 얘기를 들을 때면 항상 엉뚱한 생각이 들긴 하지만요. 그러나 나는 그것이 한동안 계속되었다고 확신하기 때문에 여전히 일어난 일종의 멋진 사건이었습니다.",내 앞에 있는 사람이 음식값을 지불했다!
