conv_id,emotion,kor_emotion,context,kor_context,factor
hit:4066_conv:8133,excited,흥분한,I am so looking forward to the next Star Wars movie. I can't get enough of them. Star Wars is my favorite movies of all time!,다음 스타워즈 영화가 너무 기대된다. 나는 그들을 충분히 얻을 수 없다 스타워즈는 내가 가장 좋아하는 영화다!,다음 스타워즈 영화가
hit:4073_conv:8146,joyful,즐거운,I get so happy when I get to visit my family over the holidays. It is my favorite time of year!,명절을 맞아 가족을 찾을 때 정말 행복해진다. 지금이 내가 가장 좋아하는 시간이야!,명절을 맞아 가족을 찾을 때
hit:4076_conv:8152,angry,화난,I was driving down the highway and a semi-truck doesn't even look and just merges into my lane.  I had to swerve over and luckily there wasn't a car there.,나는 고속도로를 운전하고 있었는데 세미 트럭은 보이지도 않고 내 차선에 합류했습니다. 나는 방향을 틀어야 했고 다행히 거기에는 차가 없었다.,세미 트럭은 보이지도 않고 내 차선에 합류했습니다.
hit:4081_conv:8163,content,만족하는,I just retired and feel truly happy for the first time in my life.,나는 방금 은퇴했고 내 인생에서 처음으로 진정으로 행복함을 느낍니다.,은퇴했고
hit:4090_conv:8180,confident,확신하는,Every time I go to work I feel like the most confident person a live.  If only I could feel that way outside of work.,직장에 갈 때마다 가장 자신감 있는 사람이 살아가는 것 같다. 직장 밖에서 그런 느낌이 들어야 한다.,직장에 갈 때마다 가장 자신감 있는 사람이 살아가는 것 같다
hit:4090_conv:8181,embarrassed,당황스러운,I forgot my wallet in the car and took like 200 dollars worth of clothes to the counter at macys,차에서 지갑을 깜빡하고 200달러 상당의 옷을 메이시스 카운터에 가져갔다.,차에서 지갑을 깜빡하고
hit:4091_conv:8182,sentimental,감상적인,I miss my old house in Orlando,올랜도에 있는 오래된 집이 그립다,올랜도에 있는 오래된 집이
hit:4106_conv:8212,jealous,질투하는,I had to sit in a flight with crying baby,우는 아기와 함께 비행기에 앉아야 했다,우는 아기와 함께 비행기에 앉아야 했다
hit:4109_conv:8218,angry,화난,My duck is getting on my nerves a bit. He is a big fat guy and screams all the time if he feels he hasn't had enough food. I love him but I hate it when he screams.,오리가 약간 신경을 곤두세우고 있다 그는 뚱뚱한 사람이고 음식이 충분하지 않다고 느끼면 항상 비명을 지른다. 나는 그를 사랑하지만 그가 비명을 질렀을 때 그것을 싫어한다,그가 비명을 질렀을 때
hit:4112_conv:8224,prepared,준비된,I did all of my homework today. For my class in the morning I have all my work complete.,나는 오늘 숙제를 다 했다 아침에 수업을 하려면 내 일이 다 끝났다,숙제를 다 했다
hit:4118_conv:8237,content,만족하는,I'm very satisfied with my new home,나는 새 집에 매우 만족한다,새 집에
hit:4128_conv:8256,caring,돌보는,when i took care of my mom when she was sick,엄마가 아플 때 내가 엄마를 돌보았을 때,엄마를
hit:4130_conv:8261,grateful,고마워하는,"I feel really glad I have money saved up. There is a lot going on in my life and I might need it, so it makes me feel relieved.",돈이 모였다니 정말 다행입니다. 내 삶에 많은 일이 일어나고 있고 필요할 수도 있으니 마음이 편안해집니다.,돈이 모였다니
hit:4134_conv:8269,angry,화난,"I wanted to take friday off but, I'm unable too.",금요일을 쉬고 싶었지만 그럴 수가 없었다.,쉬고 싶었지만 그럴 수가 없었다.
hit:4135_conv:8271,sad,슬픈,My dog had to be euthanized last week.  I am hurting so bad.,우리 개는 지난주에 안락사를 받아야 했다 나는 너무 아프다,개는 지난주에 안락사를 받아야 했다
hit:4140_conv:8281,lonely,외로운,"Yesterday was a very hard day, in addition to drama, I felt so alone. I live alone and don't see many so it can get hard on days like the weekend.",어제는 정말 힘든 하루였고 드라마는 물론이고 너무 외로웠어요. 혼자 살다 보니 사람이 많이 보이지 않아 주말 같은 날은 힘들 수 있어요.,혼자 살다 보니###사람이 많이 보이지 않아
hit:4142_conv:8284,trusting,신뢰하는,sometimes i trust my relatives a little too much when i shouldnt,가끔은 내 친척들을 너무 신뢰할 때가 있다,내 친척들을 너무 신뢰할 때가
hit:4146_conv:8292,surprised,놀란,My grandmother is excited to see me! I went to her home without any intimation. She is happy to receive me after a long period.,우리 할머니는 나를보고 기뻐! 나는 아무런 안내도 없이 그녀의 집으로 갔다. 그녀는 오랜 시간이 지난 후에 나를 받아줘서 기쁩니다.,오랜 시간이 지난 후에 나를 받아줘서
hit:4150_conv:8300,sad,슬픈,I am upset that I have been used for so long. After you get out of a situation you realize how bad it was.,너무 오래 사용해서 속상해요. 상황을 벗어나고 나면 그것이 얼마나 나빴는지 깨닫게 됩니다.,너무 오래 사용해서
hit:4152_conv:8304,angry,화난,My Superior questioned about my work in front of my colleagues. But I didn't make any mistake.,상사는 동료들 앞에서 내 업무에 대해 질문했습니다. 하지만 나는 실수를 하지 않았다.,상사는 동료들 앞에서 내 업무에 대해 질문했습니다.
hit:4167_conv:8334,trusting,신뢰하는,I just took delivery of a Tesla S!  I have put a lot of faith into the auto pilot function!  I hope it never fails me!,Tesla S를 배송받았습니다! 오토파일럿 기능에 대한 믿음이 컸어요! 나는 그것이 나를 실망시키지 않기를 바랍니다!,오토파일럿 기능에 대한
hit:4169_conv:8338,proud,자랑스러운,"I am proud of my girlfriend for getting a full time job, I am sur she will do great!",나는 정규직을 구한 내 여자 친구가 자랑스럽습니다. 그녀가 잘할 것이라고 확신합니다!,정규직을 구한 내 여자 친구가
hit:4169_conv:8339,anticipating,기대하는,"christmas, the holidays in general this year in my new home.","크리스마스, 내 새 집에서 일반적으로 올해 휴일.","크리스마스,###내 새 집에서"
hit:4174_conv:8349,sentimental,감상적인,I remember when my Dad would play catch with me.  Those times are missed very much.,아버지가 저와 캐치볼을 하시던 때가 생각납니다. 그 시간들이 많이 그립습니다.,아버지가 저와 캐치볼을 하시던 때가 생각납니다.
hit:4183_conv:8366,disappointed,실망한,My friend died in a helicopter crash.,내 친구가 헬리콥터 추락 사고로 사망했습니다.,친구가 헬리콥터 추락 사고로 사망했습니다.
hit:4184_conv:8368,angry,화난,Telemarketers calls are so awful and come at the worst times,텔레마케터의 전화는 너무 끔찍하고 최악의 시간에 옵니다.,텔레마케터의 전화는###최악의 시간에 옵니다.
hit:4186_conv:8373,angry,화난,I was so mad when I didnt get a promotion,승진 안 해서 너무 화났어,승진 안 해서
hit:4192_conv:8384,excited,흥분한,"I was going on vacation with my boyfriend of the time for the first time out of the country. The first night of the cruise, he told me that we would be swimming with the dolphins on our trip which has always been my dream. That evening, he also asked me to marry him.","나는 그 때의 남자친구와 처음으로 해외로 휴가를 가게 되었다. 크루즈의 첫날 밤, 그는 항상 꿈이었던 여행에서 돌고래와 함께 수영을 할 것이라고 말했습니다. 그날 저녁 그도 나에게 결혼하자고 했다.",남자친구와 처음으로 해외로 휴가를###여행에서 돌고래와 함께 수영을### 나에게 결혼하자고 
hit:4196_conv:8393,excited,흥분한,"Just got a house for 10k. It's really broken down, but I hope it'll be nice after we fix it up.","10만원에 집을 구했습니다. 정말 고장 났지만, 우리가 그것을 수정하고 나면 좋을 것입니다.",10만원에 집을 구했습니다.
hit:4209_conv:8418,afraid,두려워하는,A couple months ago I got a text message saying that my sister was in a motorcycle accident!  I was really scared she might have been seriously injured!,몇달전에 언니가 오토바이 사고를 당했다는 문자를 받았어요! 그녀가 중상을 입었을지 모른다는 사실이 정말 무서웠어요!,언니가 오토바이 사고를 당했다는 문자를 받았어요! ###중상을 입었을지 모른다는 사실이
hit:4225_conv:8450,sentimental,감상적인,My keep my dads necklace close to me as much as possible.,아버지의 목걸이는 최대한 가까이에 두세요.,아버지의 목걸이는
hit:4233_conv:8467,disappointed,실망한,My sister stole the money from my wallet.  I am so mad at her!,누나가 내 지갑에서 돈을 훔쳤다. 나는 그녀에게 너무 화가났다!,누나가 내 지갑에서 돈을 훔쳤다.
hit:4234_conv:8468,afraid,두려워하는,well I started my new job this week... It is weird to be with people who don't know me,음 이번 주에 새 직장을 시작했어요... 저를 모르는 사람들과 함께 하는 게 이상해요,이번 주에 새 직장을 시작했어요... 저를 모르는 사람들과 함께
hit:4245_conv:8491,angry,화난,My boss fired me because I kept making him look bad.  I am so mad about it!,내 상사는 내가 계속 그를 나쁘게 보이게 했기 때문에 나를 해고했다. 나는 그것에 대해 너무 화가 난다!,내 상사는 내가 계속 그를 나쁘게 보이게 했기 때문에 나를 해고했다.
hit:4250_conv:8500,embarrassed,당황스러운,I was walking down the hall at school and slipped and fell.,학교 복도를 걸어가다가 미끄러져 넘어졌습니다.,학교 복도를 걸어가다가 미끄러져 넘어졌습니다.
hit:4257_conv:8514,disappointed,실망한,My new car was robbed last week during the night.,내 새 차는 지난 주 밤에 강도를 당했습니다.,내 새 차는 지난 주 밤에 강도를 당했습니다.
hit:4263_conv:8527,proud,자랑스러운,Finally figured out how to help the poor turtles that keep walking in the road and getting killed,마침내 길을 계속 걷고 죽임을 당하는 불쌍한 거북이를 돕는 방법을 알아 냈습니다.,마침내 길을 계속 걷고 죽임을 당하는 불쌍한 거북이를 돕는 방법을 알아 냈습니다.
hit:4274_conv:8549,angry,화난,My dog ate my shoes!,내 개가 내 신발을 먹었어!,내 개가 내 신발을 먹었어!
hit:4278_conv:8556,angry,화난,Can you believe my car broke down!,내 차가 고장났다는 것이 믿겨지십니까!,내 차가 고장났다는 것이
hit:4281_conv:8563,sentimental,감상적인,I remember the days when gas was a dollar a gallon.  Those were the good old days.,휘발유가 갤런당 1달러였던 시절을 기억합니다. 좋은 옛날들이었다.,휘발유가 갤런당 1달러였던 시절을 기억합니다. 좋은 옛날들이었다.
hit:4282_conv:8565,sentimental,감상적인,Went home for my twenty year high school reunion and the school is being closed and consolidated with others in the county. So sad.,20년 간의 고등학교 동창회를 위해 집에 갔고 학교는 폐쇄되고 카운티의 다른 사람들과 통합되었습니다. 너무 슬퍼.,20년 간의 고등학교 동창회를 위해
